HOUSEID,ANNMILES,GASUSGE,HighestEDUC,TAXISERVICE,RIDESHARE22,ESCOOTERUSED,PTUSED,MCTRANSIT,WALKTRANSIT,BIKETRANSIT,EMPLOYMENT2,WTHHFIN,WTHHFIN5D,WTHHFIN2D,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,FLAG100,HHFAMINC,HHFAMINC_IMP,HH_RACE,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSACAT,MSASIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,TDAYDATE,WRKCOUNT,STRATUMID
9000208927,70500,2827.2883551770497,4,0,0,0,0,0,2,0,40,5615.7863937,7852.0666697,0.0,2,2,2,2,7,3,2,2,0,72,1,6,6,1,2,2,1,10,2,5,2,1,5,1,0,0,2,1,202212,1,1033
9000209063,76363,3078.8804403320496,5,0,0,0,0,0,2,0,0,4472.4554499,5583.3119463,0.0,2,3,1,2,7,3,2,2,0,73,1,1,1,1,2,2,1,7,3,2,3,4,6,2,0,0,2,2,202301,0,1034
9000209077,570000,39808.81776759696,5,0,1,0,0,0,1,1,70,18111.484224,30670.584226,0.0,3,2,4,2,5,3,2,2,1,53,1,3,3,2,3,3,1,8,3,3,3,1,3,1,0,0,3,1,202212,2,1029
9000209084,60000,2385.055189039702,5,0,0,0,0,0,3,0,20,13374.415675,16624.834556,0.0,5,2,1,2,3,2,2,4,6,33,2,5,5,1,6,3,1,6,3,1,5,4,6,2,1,0,5,2,202301,2,1026
9000209110,150000,5295.150699445872,7,0,13,0,0,0,5,5,20,4911.2164478,6795.9482811,0.0,5,2,1,1,3,2,2,3,5,31,1,4,4,1,6,2,1,6,1,4,2,1,1,1,1,0,6,1,202212,1,1025
9000209111,79000,3751.09721635756,5,0,0,0,0,0,0,0,40,12406.015099,17844.47467,0.0,2,1,1,2,8,4,2,2,4,82,1,9,9,1,4,2,1,6,2,4,3,1,5,1,2,0,4,1,202301,1,1035
9000209148,200000,8180.048434717237,8,0,4,0,0,0,0,0,84,33372.216086,51426.541057,0.0,1,3,1,2,9,4,2,2,10,92,1,11,11,2,3,2,1,5,2,5,5,1,5,1,2,0,3,1,202301,2,1037
9000209181,150000,5718.254767650563,7,0,0,0,0,0,0,0,0,3812.9077791,5707.223728,0.0,2,2,1,2,1,1,2,1,4,12,1,7,7,1,2,1,1,10,2,4,4,1,3,1,0,0,2,1,202212,0,1021
9000209254,250000,9150.980464913593,3,0,0,0,0,0,0,0,65,50563.638212,58797.660383,0.0,2,3,3,2,4,2,1,2,2,43,1,4,4,1,4,2,1,4,3,1,2,1,1,1,1,1,3,1,202301,2,1027
9000209310,50000,1838.79342608316,7,0,0,0,0,0,1,0,40,4739.2170165,6701.0378139,0.0,1,1,1,2,7,3,2,1,6,72,1,6,6,1,2,1,1,5,2,4,2,1,3,1,1,0,2,1,202212,1,1033
9000209642,122818,4194.947763857448,7,0,0,0,0,0,0,0,70,7673.9758911,11362.535846,0.0,2,1,1,2,6,3,2,2,9,62,1,10,10,1,4,2,1,6,2,4,2,1,3,1,2,0,4,1,202301,2,1031
9000209652,95000,4601.865239360297,7,0,2,0,1,0,5,0,80,15389.284189,22953.948218,0.0,2,1,1,2,8,4,2,2,3,83,1,6,6,1,4,2,1,4,3,1,6,4,6,2,0,2,2,1,202212,2,1035
9000209670,115000,4589.170226810879,6,0,0,0,0,0,0,0,140,10578.101571,15906.18482,0.0,2,1,1,2,7,3,2,2,3,73,1,6,6,1,4,3,1,4,3,3,4,4,6,2,1,1,3,2,202212,2,1034
9000209764,172000,6068.010442420082,5,0,0,0,0,0,0,0,81,12975.896877,19113.129079,0.0,2,1,1,2,5,3,2,2,4,53,1,5,5,3,2,2,1,10,3,3,2,1,3,1,0,0,2,1,202212,2,1029
9000209792,78000,2553.207353566041,7,0,0,0,0,0,3,0,15,2386.3747863,2916.9704322,0.0,2,1,1,2,3,2,2,2,8,32,1,5,5,1,2,3,1,10,2,4,6,1,5,1,0,0,2,2,202212,1,1026
9000210041,31000,1805.483579465451,3,0,0,0,0,0,0,0,40,17476.403482,25795.533775,0.0,1,1,1,2,7,3,2,1,2,73,1,6,6,1,1,2,2,1,3,2,6,1,2,1,0,0,1,1,202212,1,1033
9000210044,200000,7208.805747616421,6,0,0,0,0,0,0,0,0,7363.3056571,10014.361145,0.0,1,1,1,2,7,3,1,0,0,73,1,2,2,1,2,1,1,5,3,2,6,1,1,1,1,0,2,1,202212,0,1033
9000210096,340000,14109.735241563722,6,0,0,0,0,0,5,0,40,5098.2978633,7158.8246759,0.0,2,1,1,2,8,4,2,2,2,84,1,10,10,1,2,4,1,2,4,6,5,4,6,2,0,0,2,2,202212,1,1036
9000210125,206000,7414.16302387384,6,0,5,0,3,0,7,0,70,3246.9848284,4590.8597335,0.0,2,3,3,2,5,3,2,2,4,53,1,6,6,1,2,3,2,2,3,3,4,1,3,1,0,0,2,1,202212,2,1029
9000210142,65909,2227.6955468310034,6,0,0,0,0,0,0,0,80,8085.6119704,10079.234926,0.0,2,1,1,2,4,2,2,2,0,43,1,7,7,1,4,2,1,4,3,1,3,1,1,1,0,2,2,1,202301,2,1027
9000210211,60000,3203.712777591286,3,0,0,0,0,0,0,0,80,39275.957013,0.0,120071.05783,3,2,1,2,2,1,2,3,0,23,1,8,8,1,3,3,1,10,3,1,7,4,6,2,0,0,3,2,202212,2,1024
9000210218,51500,1796.1169400997778,6,0,0,0,0,0,5,0,0,11985.617005,19034.443564,0.0,2,2,1,1,5,3,2,2,8,51,1,8,8,3,2,2,1,10,1,5,3,1,4,1,0,0,2,1,202212,0,1029
9000210280,58000,1959.8488138834475,6,0,0,0,0,0,0,0,16,2702.3361285,3604.6370822,0.0,1,1,1,1,3,2,2,1,0,31,1,4,4,1,1,1,2,9,1,5,2,1,4,1,0,0,1,1,202212,1,1025
9000210372,129333,4301.542672902113,3,2,3,0,0,0,20,0,40,27572.699884,39251.679443,0.0,1,3,3,2,5,3,2,1,2,52,1,1,1,2,2,1,1,3,2,4,4,1,2,1,0,1,1,1,202212,1,1029
9000210421,200000,6855.502537645147,5,0,5,0,0,0,3,0,30,7220.6497698,10185.791317,0.0,1,3,3,2,3,2,2,1,1,32,1,5,5,2,2,1,1,3,2,4,2,1,5,1,0,1,1,1,202212,1,1025
9000210461,131000,5204.695316916028,7,0,0,0,0,0,5,2,55,15316.685971,22465.084291,0.0,2,1,1,2,4,2,2,2,2,42,1,6,6,1,2,2,1,10,2,4,4,4,6,2,0,0,2,2,202301,1,1028
9000210544,100000,3532.675256619427,1,0,12,0,12,0,30,6,0,67409.790042,100263.06932,0.0,3,2,4,1,9,4,1,2,16,91,1,2,2,1,6,1,1,6,1,5,2,1,4,1,3,0,6,1,202301,0,1037
9000210554,56667,1980.8378992123542,7,0,0,0,0,1,13,0,45,11459.527061,17588.29865,0.0,2,2,1,2,7,3,1,2,8,72,1,11,11,1,2,4,1,7,2,5,5,1,2,1,0,0,2,1,202212,1,1033
9000210656,215500,7702.9246602611265,5,0,0,0,0,5,0,0,40,6928.549088,10886.813238,0.0,1,3,3,2,6,3,2,2,2,62,1,7,7,1,2,3,1,7,2,4,2,1,3,1,1,0,2,1,202212,1,1031
9000210667,144000,5041.417509290171,6,0,0,0,0,0,10,0,55,5761.5111274,0.0,24656.893324,2,1,1,2,4,2,2,2,4,42,1,6,6,1,2,2,2,2,2,5,7,1,5,1,0,0,2,1,202212,2,1027
9000210747,37000,1939.8864289614548,8,0,0,0,0,0,7,6,100,8477.1618589,14047.778212,0.0,2,1,1,2,7,3,2,2,8,74,1,11,11,1,2,3,1,2,4,6,3,2,6,1,0,0,2,1,202212,2,1033
9000210776,120000,4325.283448569852,4,0,0,0,0,0,0,0,50,15924.69049,23451.21619,0.0,3,1,1,1,5,3,2,2,0,51,1,7,7,1,3,2,1,2,1,4,2,1,4,1,0,0,3,1,202212,1,1029
9000210816,69000,2389.038763118763,7,0,0,0,0,0,1,0,0,3379.6385778,4590.7456689,0.0,1,2,1,2,5,3,2,1,2,52,1,8,8,1,1,1,2,9,2,4,2,1,5,1,0,0,1,1,202301,0,1029
9000210941,117600,4738.623522870494,3,0,0,0,0,0,0,0,0,102993.75852,0.0,228623.57663,4,1,1,2,7,3,2,4,0,73,1,7,7,4,4,4,1,8,3,1,7,1,1,1,0,0,4,1,202212,0,1033
9000211143,99000,4937.999929589863,1,0,0,0,0,0,0,0,0,15217.762663,0.0,39412.117465,2,1,1,2,5,3,2,2,2,52,1,3,3,1,2,2,2,2,2,5,1,1,1,1,0,0,2,1,202212,0,1029
9000211202,86000,2947.866091187413,5,0,0,0,0,0,0,0,0,5943.0466287,0.0,25322.093244,1,3,3,2,5,3,2,1,0,53,1,1,1,1,1,1,2,9,3,3,1,1,2,1,0,0,1,1,202212,0,1029
9000211396,39000,1900.269672197976,5,0,0,0,0,0,1,0,0,8575.020456,12117.152033,0.0,2,1,1,1,2,1,2,2,14,21,2,7,7,1,4,2,1,6,1,5,3,1,4,1,2,0,3,1,202301,1,1023
9000211438,50000,2737.518777500131,5,0,0,0,0,0,0,0,0,7888.5038005,11642.840836,0.0,2,2,1,2,7,3,2,1,0,73,1,6,6,97,2,1,1,10,3,2,5,4,6,2,0,0,2,2,202212,0,1034
9000211489,62000,2585.3850997355867,2,0,1,0,0,0,0,0,10,21524.980869,41246.389612,0.0,1,1,1,2,8,4,2,2,3,82,1,10,10,1,3,3,1,5,2,5,2,1,5,1,2,0,3,1,202301,1,1035
9000211820,146091,5377.837427928295,5,0,0,0,0,0,0,0,79,40986.374373,58824.192414,0.0,2,1,1,1,3,2,2,2,2,31,1,7,7,1,2,2,1,2,1,5,4,1,4,1,0,0,2,1,202301,2,1025
9000211826,58000,2262.551058012724,3,0,0,0,0,0,0,0,65,56405.656692,0.0,194545.25546,2,3,2,2,5,3,2,2,4,53,1,5,5,1,2,2,1,2,3,1,7,1,1,1,0,0,2,1,202301,2,1029
9000211834,85000,2939.3200453248946,6,0,6,0,0,0,2,0,80,2453.4821427,3180.6992348,0.0,2,3,2,2,5,3,2,2,2,53,1,6,6,1,2,2,2,2,3,3,2,1,3,1,0,0,2,1,202301,2,1029
9000211875,60000,2162.641724284926,8,0,0,0,0,0,2,0,40,8062.8881755,11619.613153,0.0,1,1,1,2,3,2,2,1,2,33,1,7,7,1,1,1,2,1,3,3,5,1,3,1,0,0,1,1,202212,1,1025
9000211881,127000,4259.629836800371,5,0,3,0,0,0,3,0,88,30814.904782,42547.338437,0.0,2,1,3,1,1,1,1,2,3,13,1,10,10,2,2,2,1,2,3,3,3,1,3,1,0,0,2,1,202301,2,1021
9000211898,56000,2045.8592530795486,6,0,0,0,0,0,0,0,50,6106.1979292,8793.8724883,0.0,3,1,1,2,4,2,2,3,6,44,1,6,6,1,4,5,1,6,4,6,3,4,6,2,1,0,4,2,202301,2,1028
9000211967,170000,11041.745062482783,4,0,0,0,0,0,0,0,0,9459.9479874,10525.270505,0.0,1,1,1,2,6,3,2,1,0,63,1,3,3,1,1,1,2,1,3,1,2,4,6,2,0,0,1,2,202301,0,1032
9000212107,198500,7012.360384389562,6,0,0,0,0,0,2,0,88,3863.5393972,5843.2690719,0.0,2,3,1,2,3,2,2,2,2,33,1,7,7,1,2,2,1,2,3,2,4,1,2,1,0,0,2,1,202212,2,1025
9000212152,176000,5927.812971774827,6,0,5,2,0,0,15,3,90,15270.633238,0.0,44773.050944,1,1,1,2,6,3,2,1,2,62,1,10,10,1,1,2,2,1,2,4,1,1,5,1,0,0,1,1,202301,1,1031
9000212287,130000,5304.084624426028,8,0,0,0,0,0,0,0,99,25596.541554,41922.798791,0.0,2,2,2,2,6,3,2,2,2,63,1,11,11,1,6,3,1,6,3,1,4,2,6,1,4,0,6,1,202212,1,1031
9000212400,50000,2226.891814842339,4,0,0,0,0,0,1,0,90,3529.8151577,4766.3617613,0.0,2,1,1,2,3,2,2,2,5,33,1,6,6,1,2,3,1,2,3,2,2,4,6,2,0,0,2,2,202212,2,1026
9000212534,191000,11126.077571313577,8,0,0,0,0,0,13,25,0,6508.3355681,0.0,16350.059771,2,1,1,2,9,4,2,2,4,92,1,10,10,1,2,3,1,10,2,5,1,1,5,1,0,0,2,1,202301,0,1037
9000212537,100600,3743.758832914301,6,0,0,0,0,0,2,0,110,54070.031282,0.0,138998.47507,4,1,1,2,8,4,2,4,2,83,1,9,9,1,4,6,1,8,3,3,7,1,2,1,0,0,4,1,202212,3,1035
9000212786,72600,2488.4142882645046,8,0,2,0,0,0,10,0,62,6336.9380933,8672.4451316,0.0,2,2,1,2,4,2,2,4,10,43,1,11,11,1,6,6,1,6,3,3,2,1,3,1,4,0,6,1,202301,2,1027
9000213031,67091,2253.948322950814,4,0,0,0,0,0,0,0,40,17369.593374,22545.407681,0.0,1,1,1,2,5,3,2,1,2,53,1,5,5,1,2,1,1,5,3,1,5,1,1,1,1,0,2,1,202301,1,1029
9000213115,36000,1900.0439585662084,5,0,0,0,0,0,0,0,0,9741.508938,0.0,27479.781055,2,2,1,2,4,2,2,2,8,44,1,6,6,1,2,2,1,10,4,6,1,4,6,2,0,0,2,2,202212,0,1028
9000213289,93000,5144.776106653565,6,0,11,2,0,0,25,0,90,15562.315742,24420.834738,0.0,2,1,1,2,9,4,1,2,4,92,1,10,10,1,2,2,1,2,2,4,3,1,5,1,0,0,2,1,202212,2,1037
9000213313,167000,6080.154342686577,7,15,0,0,0,0,0,0,0,7259.2716644,10664.262324,0.0,1,1,1,2,6,3,2,1,0,63,1,4,4,2,1,1,2,9,3,1,5,2,6,1,0,0,1,1,202212,0,1031
9000213318,63450,2758.411762121357,5,0,2,0,0,0,4,0,82,11512.068942,18370.772875,0.0,3,1,1,2,3,2,2,3,3,33,1,10,10,1,3,5,1,2,3,1,3,1,1,1,0,0,3,1,202301,2,1025
9000213510,51000,3246.6043007218136,3,0,0,0,0,0,0,0,0,13194.009227,0.0,41920.583711,4,1,1,2,3,2,2,3,0,34,1,5,5,1,4,3,1,10,4,6,1,4,6,2,0,0,4,2,202212,0,1026
9000213657,200100,8596.691742411098,4,0,0,0,0,0,0,0,40,27381.686664,34858.677981,0.0,3,2,1,2,2,1,2,3,6,23,1,6,6,1,3,3,1,8,3,1,3,4,6,2,0,0,3,2,202301,1,1024
9000213712,31500,1835.7488758931443,4,0,0,0,0,0,0,0,50,12476.110089,17255.849909,0.0,2,3,3,2,4,2,2,2,5,43,1,6,6,1,2,2,1,2,3,1,4,2,6,1,0,0,2,1,202212,1,1027
9000213747,55636,2066.72951623359,3,0,0,0,0,0,0,0,0,18300.12634,26683.224629,0.0,1,3,3,1,3,2,2,1,2,31,1,2,2,1,1,1,2,1,1,5,5,1,4,1,0,0,1,1,202212,0,1025
9000213789,74000,2402.4411670844047,5,0,0,0,0,0,0,0,40,13445.160128,22501.625436,0.0,2,3,1,2,7,3,2,2,6,72,1,11,11,2,2,2,1,2,2,4,2,1,5,1,0,0,2,1,202212,1,1033
9000213817,65000,3271.1678588225886,4,0,13,0,25,0,60,0,160,36489.901054,55609.745147,0.0,4,3,2,1,1,1,2,3,3,11,1,10,10,1,4,3,1,2,1,5,2,1,4,1,0,0,4,1,202212,4,1021
9000213853,85000,3616.9373178537376,4,0,0,0,40,0,25,0,40,81303.615105,113559.42182,0.0,2,1,2,1,9,4,2,2,8,91,2,7,7,3,4,2,1,6,1,5,4,1,4,1,2,0,3,1,202301,2,1037
9000213868,28000,2188.3132409751934,7,0,0,0,0,0,4,3,80,6411.060067,0.0,15476.862298,2,1,1,2,5,3,2,2,4,53,1,11,11,1,3,2,1,6,3,3,1,1,3,1,1,0,3,1,202212,2,1029
9000213975,400000,16077.090560377024,3,0,0,0,11,0,6,3,0,38025.603081,62954.736884,0.0,2,3,3,2,2,1,2,1,0,23,1,4,4,1,3,2,1,7,3,1,2,2,6,1,1,0,3,1,202212,0,1023
9000214115,325000,12507.059276091808,6,0,5,0,0,0,2,0,10,3032.740797,3741.8980724,0.0,2,2,1,1,5,3,2,2,0,51,1,6,6,1,2,2,1,10,1,5,2,4,6,2,0,0,2,1,202301,1,1029
9000214182,190523,6663.253290377341,6,0,0,0,0,3,25,15,60,6968.0293802,9687.6139339,0.0,3,2,1,2,3,2,2,2,3,33,1,6,6,1,4,1,1,6,3,3,5,1,3,1,1,0,4,1,202212,2,1025
9000214209,367000,19991.835883662017,6,0,0,0,0,0,3,0,85,5830.2197624,9364.3246301,0.0,3,1,1,2,4,2,2,3,2,43,1,10,10,1,5,5,1,6,3,1,2,2,6,1,2,0,5,2,202301,2,1028
9000214256,74030,2552.31617990164,3,0,0,0,0,0,0,0,80,17209.343213,29498.765082,0.0,2,1,1,2,4,2,2,2,0,43,1,8,8,1,3,2,1,6,3,1,2,4,6,2,1,0,3,2,202212,2,1028
9000214326,180000,6487.925172854779,4,0,0,0,0,0,5,0,80,9125.2674856,13124.046167,0.0,2,1,1,2,2,1,2,2,4,23,1,6,6,1,3,2,1,6,3,1,2,4,6,2,1,0,3,2,202212,2,1024
9000214392,140000,5612.085829606454,6,0,0,0,0,0,0,0,40,5830.837249,0.0,26402.944196,1,1,3,2,4,2,2,1,2,43,1,4,4,1,1,1,2,1,3,3,1,1,3,1,0,0,1,1,202212,1,1027
9000214572,57000,2509.8389652954115,4,0,0,0,0,0,0,0,135,26889.048433,28178.926795,0.0,4,3,1,2,6,3,2,3,4,63,1,5,5,1,4,2,2,10,3,3,3,4,6,2,0,0,4,2,202301,3,1032
9000214706,113000,3733.3272330146106,6,0,0,0,0,0,0,0,99,6550.1201567,0.0,20275.050914,3,1,1,2,2,1,2,3,12,23,1,7,7,1,4,4,1,6,3,1,7,1,1,1,1,0,4,1,202212,3,1023
9000214721,138000,4981.616445540559,4,0,2,1,0,0,1,1,80,21265.432172,30523.894918,0.0,2,3,2,2,3,2,2,2,1,33,1,7,7,2,2,2,1,2,3,2,2,1,2,1,0,0,2,2,202212,2,1026
9000214752,91500,3602.2119154749566,3,0,0,0,0,0,5,0,0,11006.470654,15646.419304,0.0,2,2,1,1,3,2,2,2,2,31,1,4,4,1,2,2,1,10,1,5,3,1,4,1,0,0,2,1,202212,0,1025
9000214906,84000,4136.0876642981975,3,0,0,0,0,0,1,0,0,14440.352988,20600.770255,0.0,2,2,1,2,3,2,2,2,7,33,1,7,7,1,2,2,1,10,3,1,3,4,6,2,0,0,2,2,202301,0,1026
9000214983,47100,2029.8089243127297,6,0,0,0,0,0,3,0,90,8676.7630215,11668.905933,0.0,3,4,1,2,3,2,2,3,0,33,1,7,7,1,5,5,1,6,3,3,2,4,6,2,2,0,5,2,202301,2,1026
9000215106,50030,3121.2805321336814,5,0,0,0,0,0,5,9,0,18411.441284,24450.526823,0.0,4,1,1,2,3,2,1,4,8,33,1,3,3,1,7,3,1,6,3,1,4,1,1,1,3,0,7,1,202212,0,1025
9000215308,86000,2889.2035559727838,6,0,1,0,0,0,1,0,40,10204.835161,12570.910122,0.0,1,1,1,2,7,3,1,1,1,72,1,7,7,1,1,1,2,1,2,4,3,1,5,1,0,0,1,1,202301,1,1033
9000215392,75000,2514.6806067923244,8,0,0,0,0,0,5,0,40,21525.009804,31743.118391,0.0,2,3,1,2,5,3,1,2,0,53,1,11,11,1,2,2,1,10,3,3,6,1,2,1,0,0,2,1,202212,1,1029
9000215490,200000,8098.247950370065,2,0,0,0,0,0,0,0,0,19618.72668,32226.51029,0.0,1,2,4,2,5,3,2,0,0,52,1,3,3,1,2,1,1,5,2,4,6,1,5,1,1,0,2,1,202212,0,1029
9000215608,43000,2284.342089769056,6,0,0,0,0,0,0,0,0,8850.8172128,11665.708673,0.0,1,1,1,2,3,2,2,1,0,33,1,2,2,1,1,1,2,1,3,1,5,4,6,2,0,0,1,2,202301,0,1026
9000215733,100000,3393.4737561343472,6,0,0,0,0,0,18,20,0,23936.258642,32807.77143,0.0,2,3,1,2,9,4,1,2,4,92,1,3,3,1,2,2,1,2,2,4,6,1,5,1,0,0,2,1,202212,0,1037
9000216053,96000,3360.664449589274,8,0,0,0,0,0,0,0,0,30443.453615,48236.173966,0.0,2,1,3,2,3,2,2,3,8,33,2,8,8,2,5,2,1,6,3,3,3,1,3,1,3,0,4,1,202212,0,1025
9000216085,350000,13596.574899578465,4,0,0,0,0,0,1,0,0,22406.754253,29416.865505,0.0,2,1,1,2,8,4,1,2,4,83,2,1,1,1,6,2,1,5,3,3,4,4,6,2,4,0,5,2,202212,0,1035
9000216121,85143,2822.44769269111,8,0,0,0,0,0,25,5,0,4917.4148389,0.0,18145.601746,2,2,1,2,8,4,2,2,2,83,1,9,9,1,2,2,1,10,3,1,1,1,1,1,0,0,2,1,202301,0,1035
9000216378,50000,1823.3488052745781,5,0,0,0,0,0,0,0,62,18453.363581,28411.240418,0.0,2,1,1,1,3,2,2,4,8,31,1,10,10,1,6,3,1,6,1,4,5,4,6,2,4,0,6,2,202212,2,1026
9000216639,141400,5254.196408856967,5,0,1,0,0,0,8,0,96,26505.163728,41464.512874,0.0,2,3,2,2,2,1,2,2,10,22,1,10,10,1,3,2,1,6,2,4,3,1,3,1,1,0,3,1,202301,2,1023
9000216686,710045,31335.23799427337,6,0,0,0,0,0,0,0,0,4266.4316389,5797.4684439,0.0,2,1,1,2,5,3,2,2,6,52,1,6,6,1,2,5,1,10,2,4,4,2,6,1,0,0,2,1,202212,0,1029
9000216782,89000,3144.08097839129,6,1,1,0,5,0,65,0,40,16616.438191,22509.97128,0.0,3,3,1,1,2,1,2,1,8,21,1,10,10,3,4,1,1,6,1,5,2,1,4,1,1,0,4,1,202301,1,1023
9000217268,130200,4804.834206485635,3,0,0,0,0,44,14,1,30,45505.570854,68034.771047,0.0,2,3,1,2,7,3,1,2,2,74,1,3,3,1,3,3,1,6,4,6,6,2,6,1,1,0,3,1,202212,1,1033
9000217304,65000,2273.3052845135626,5,0,0,0,0,0,0,0,75,12637.194802,17010.029261,0.0,2,1,1,2,1,1,2,2,4,12,1,9,9,1,2,2,1,2,2,4,3,1,3,1,0,0,2,1,202301,2,1021
9000217314,74689,2586.013277950396,4,0,0,0,0,0,0,0,0,3557.0005358,4824.605404,0.0,1,3,2,1,1,1,2,1,3,11,1,1,1,1,2,1,1,3,1,4,4,1,4,1,0,1,1,1,202212,0,1021
9000217425,60000,3641.8433517671497,5,0,0,0,0,0,23,7,1,62188.028475,0.0,169726.1027,3,2,1,2,6,3,2,2,3,64,1,4,4,1,7,3,1,4,4,6,1,4,6,2,4,0,7,1,202212,1,1031
9000217426,71019,3253.7834546881977,3,0,0,0,0,0,0,0,0,803.68698458,0.0,5259.1994139,1,2,1,2,9,4,2,1,0,93,1,4,4,1,1,2,2,9,3,1,1,4,6,2,0,0,1,2,202301,0,1040
9000217456,51020,2362.6160690893844,8,0,0,0,0,0,0,0,30,3815.0693045,5986.8977944,0.0,2,1,1,2,4,2,2,2,4,43,1,7,7,1,2,5,1,10,3,1,3,4,6,2,0,0,2,2,202212,1,1028
9000217741,40100,1828.4691439245137,3,0,0,0,0,0,0,0,140,27891.451001,37718.009685,0.0,3,2,1,2,7,3,1,3,13,72,1,6,6,4,5,4,1,6,2,5,2,2,6,1,2,0,5,1,202301,3,1033
9000217831,125822,4722.531940429416,5,0,0,0,0,0,39,0,64,47868.461565,54186.508724,0.0,3,2,4,2,6,3,2,2,2,63,1,6,6,2,5,2,1,4,3,1,4,2,6,1,1,1,4,1,202301,1,1032
9000217992,64000,2314.8267122732445,7,0,0,0,0,0,0,0,90,40033.795175,59049.225065,0.0,2,1,1,2,6,3,2,2,4,62,1,9,9,3,2,2,1,2,2,4,4,1,5,1,0,0,2,1,202301,2,1031
